genre,sentence1_id,sentence2_id,filename,year,id,score,sentence1,sentence2,url1,url2,dev_train_or_test
main-news,49631,49632,deft-news,2014,13,3.8,brazilian police surrounding slums north of rio de janeiro to rid them of violent drug traffickers. ,the police officers surrounded the slums north of rio de janeiro to rid them of violent drug traffickers and seize weapons and drugs.,,,train
main-news,49641,49642,deft-news,2014,14,3.6,regional and international non-proliferation issues should be addressed through dialogue and negotiations. ,the second proposal was that regional and international non-proliferation issues should be addressed through dialogue and negotiations.,,,train
main-news,49651,49652,deft-news,2014,15,2.6,bombing occurred in afghanistan as attacks by anti-government insurgents increase in recent days. ,a bombing occurred in afghanistan but police have not yet stated who is responsible.,,,train
main-news,49661,49662,deft-news,2014,16,4.8,georgian government websites are under intense cyber attack following russian military strikes against georgia late last week. ,the cyber attacks follow russian military strikes launched against georgia late last week.,,,train
main-news,49671,49672,deft-news,2014,17,3.8,switzerland's trade and diplomatic relations with iran have been criticized in recent months after foreign minister micheline calmy-rey traveled to tehran in march 2008 to sign a deal with iran's state gas firm. ,switzerland's trade and diplomatic relations with the islamic republic have been criticized in recent months after foreign minister micheline calmy-rey traveled to tehran in march 2008 to sign a gas deal.,,,train
main-news,49681,49682,deft-news,2014,18,2.8,"the conventional forces in europe treaty limits the number of military aircraft, tanks and other non-nuclear heavy weapons in europe. ",the conventional forces in europe treaty was signed by russian and nato members in 1990.,,,train
main-news,49691,49692,deft-news,2014,19,3.6,the african union has proposed a peacekeeping mission to help somalia's struggling transitional government stabilize somalia. ,"the african union has proposed a peacekeeping mission to aid the struggling transitional government in stabilizing somalia, particularly after the withdrawal of ethiopian forces.",,,train
main-news,49701,49702,deft-news,2014,20,4.2,reports state that the syrian government was concealing a nuclear facility at the attacked site. ,u.n. experts have begun analyzing reports that state the syrian government was concealing a nuclear facility at the attacked site.,,,train
main-news,49711,49712,deft-news,2014,21,3.4,the drug is also known as ice or shabu. ,methamphetamine is also known as ice.,,,train
main-news,49721,49722,deft-news,2014,22,4.0,"national, regional and international efforts to end the illicit trade in small arms and light weapons. ",the global community must cooperate to end illicit trade of small arms and light weapons.,,,train
main-news,49731,49732,deft-news,2014,23,4.0,religious extremism continues in pakistan despite the banning of militant groups. ,religious extremism continues in pakistan despite the banning of militant groups by the pakistani government.,,,train
main-news,49741,49742,deft-news,2014,24,3.2,russian officials have called for a conference on the conventional forces in europe treaty to discuss ratification of the amended treaty. ,antonov spoke the day before a conference on the conventional forces in europe treaty.,,,train
main-news,49751,49752,deft-news,2014,25,4.4,russian president putin signs decree suspending russia's application of european arms control treaty. ,president vladimir putin signed a decree suspending russia's participation in the conventional forces in europe treaty.,,,train
main-news,49761,49762,deft-news,2014,26,5.0,myanmar was formerly known as burma. ,myanmar was formerly called burma.,,,train
main-news,49771,49772,deft-news,2014,27,0.0,alto huallaga is located northeast of the capital lima. ,"puerto cabezas is located 557 km northeast of managua, nicaragua.",,,train
main-news,49781,49782,deft-news,2014,28,3.8,nato regrets russia's decision to suspend participation in the cfe. ,russia's decision to suspend participation in the cfe is a step in the wrong direction.,,,train
main-news,49791,49792,deft-news,2014,29,4.2,"human rights violations in myanmar include summary executions, torture and the recruitment of child soldiers. ","these human rights violations include summary executions, torture and the recruitment of child",,,train
main-news,49801,49802,deft-news,2014,30,2.4,general nikolai n. urakov stated by telephone that the state scientific center of applied microbiology has quite reliable systems of protection in case of emergency. ,general nikolai n. urakov is the longtime director of the the state scientific center of applied microbiology.,,,train
main-news,49811,49812,deft-news,2014,31,3.6,alstom is in competition with japanese and german countries for the contract. ,alstom is competing against japanese company shinkansen and german company ice for the contract.,,,train
main-news,49821,49822,deft-news,2014,32,3.8,the legislation is the most recent effort by japan to ascribe more freedom to its tightly controlled military and would overturn a ban on the military use of space. ,the legislation is the most recent effort by japan to ascribe more freedom to the tightly controlled military technically known as a self-defense force.,,,train
main-news,49831,49832,deft-news,2014,33,2.0,south korea launches new bullet train reaching 300 kph. ,south korea has had a bullet train system since the 1980s.,,,train
main-news,49841,49842,deft-news,2014,34,2.2,russia is a member of the quartet on the middle east. ,russia is a member of the nsg.,,,train
main-news,49851,49852,deft-news,2014,35,4.6,anatoly sokolov announced-- soviet-built a-135 missile defense system around moscow is obsolete and inefficient. ,soviet-built a-135 missile defense system around moscow is obsolete and inefficient.,,,train
main-news,49861,49862,deft-news,2014,36,0.6,the deal has been in process for several years. ,the iaea has been investigating iran's nuclear activities for 4 years.,,,train
main-news,49871,49872,deft-news,2014,37,3.2,adherence to non-proliferation obligations will enhance mutual trust and foster international cooperation in nuclear energy. ,zhang yan stated that all countries should abide by non-proliferation obligations in order to enhance mutual trust and create a sound environment for international cooperation in nuclear energy.,,,train
main-news,49881,49882,deft-news,2014,38,4.0,french energy and transport company alstom may sign a contract to build a high-speed rail link between beijing and shanghai. ,alstom may sign a contract to build a high-speed rail link between beijing and shanghai.,,,train
main-news,49891,49892,deft-news,2014,39,2.0,no other drug has become as integral in decades. ,the drug has been around in other forms for years.,,,train
main-news,49901,49902,deft-news,2014,40,3.4,the international atomic energy agency reached an agreement with iranian officials that stated there were no remaining issues and ambiguities regarding iran's nuclear program and activities. ,the accord said that there were no remaining issues and ambiguities regarding iran's nuclear program and activities.,,,train
main-news,49911,49912,deft-news,2014,41,3.8,beijing police apprehend more than 20 people including 8 foreigners in suspicion of using and trafficking drugs in 2 pubs in a popular downtown area. ,beijing police apprehended more than 20 people in suspicion of using and trafficking drugs in 2 downtown bars.,,,train
main-news,49921,49922,deft-news,2014,42,4.2,russia ratified the updated treaty in 2004 but the united states and other nato members have refused to do so arguing that moscow must first fulfill obligations to withdraw forces from georgia and from moldova's separatist region of trans-dniester. ,russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia.,,,train
main-news,49931,49932,deft-news,2014,43,3.2,there is conflicting opinion as to the extent of damage suffered by the insurgency. ,violence continues despite conflicting opinion on the extent of damage suffered by the rebel groups.,,,train
main-news,49941,49942,deft-news,2014,44,5.0,helmand province is the world's largest opium-producing region. ,helmand province is the world's largest producer of opium.,,,train
main-news,49951,49952,deft-news,2014,45,1.8,police stated tsai wen-huang would be extradited to taiwan. ,police stated that-- chung has been on the run.,,,train
main-news,49961,49962,deft-news,2014,46,1.6,2 of the individuals arrested were released. ,2 of the zambians arrested are juveniles.,,,train
main-news,49971,49972,deft-news,2014,47,4.6,mexican president felipe calderon has sent 2800 special agents and soldiers to sinaloa due to the high degree of organized crime and drug trafficking. ,mexican president felipe calderon has sent 2800 special agents and soldiers to sinaloa to fight drug trafficking.,,,train
main-news,49981,49982,deft-news,2014,48,1.8,berlin will host top-level meetings in october to save key european arms control treaty conventional forces in europe (cfe). ,russia suspended its participation in a key european arms control treaty that governs deployment of troops in europe.,,,train
main-news,49991,49992,deft-news,2014,49,1.8,the osce meeting lasted two days. ,the osce meeting was held in madrid.,,,train
